経度,緯度,所在地コード,用途,連番,年次,前年所在地コード,前年用途,前年連番,市区町村名,住居表示,行政,地積,利用の現況,利用状況表示,建物構造,施設,形状区分,間口（比率）,奥行（比率）,階層（地上）,階層（地下）,前面道路区分,前面道路の方位区分,前面道路の幅員,前面道路の舗装状況,側道区分,側道方位区分,周辺の土地の利用の現況,駅名,駅距離,用途区分,防火区分,都市計画区分,森林区分,公園区分,建ぺい率,容積率,共通地点区分,選定年次ビット,Ｓ５８価格,Ｓ５９価格,Ｓ６０価格,Ｓ６１価格,Ｓ６２価格,Ｓ６３価格,Ｈ１価格,Ｈ２価格,Ｈ３価格,Ｈ４価格,Ｈ５価格,Ｈ６価格,Ｈ７価格,Ｈ８価格,Ｈ９価格,Ｈ１０価格,Ｈ１１価格,Ｈ１２価格,Ｈ１３価格,Ｈ１４価格,Ｈ１５価格,Ｈ１６価格,Ｈ１７価格,Ｈ１８価格,Ｈ１９価格,Ｈ２０価格,Ｈ２１価格,Ｈ２２価格,Ｈ２３価格,Ｈ２４価格,Ｈ２５価格,Ｈ２６価格,Ｈ２７価格,Ｈ２８価格,Ｈ２９価格,属性移動Ｓ５９,属性移動Ｓ６０,属性移動Ｓ６１,属性移動Ｓ６２,属性移動Ｓ６３,属性移動Ｈ１,属性移動Ｈ２,属性移動Ｈ３,属性移動Ｈ４,属性移動Ｈ５,属性移動Ｈ６,属性移動Ｈ７,属性移動Ｈ８,属性移動Ｈ９,属性移動Ｈ１０,属性移動Ｈ１１,属性移動Ｈ１２,属性移動Ｈ１３,属性移動Ｈ１４,属性移動Ｈ１５,属性移動Ｈ１６,属性移動Ｈ１７,属性移動Ｈ１８,属性移動Ｈ１９,属性移動Ｈ２０,属性移動Ｈ２１,属性移動Ｈ２２,属性移動Ｈ２３,属性移動Ｈ２４,属性移動Ｈ２５,属性移動Ｈ２６,属性移動Ｈ２７,属性移動Ｈ２８,属性移動Ｈ２９
503353.173,130173.823,08204,000,001,2017,08204,000,001,古河,茨城県　古河市東山田字北原１８２０番２,08204,304,10000000000000000,_,W2,100,_,010,010,02,0,市区町村道,西,0065,_,_,_,農家住宅、一般住宅が見られる住宅地域,古河,13000,_,_,調区,_,_,60,200,false,00000000000000000000000001111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,11400,11300,11200,11100,11000,10900,10800,10700,10700,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,2000000100,1000000000,1001001000,1001000000,10000000000000
503491.707,130664.031,08207,000,004,2017,08207,000,004,結城,茨城県　結城市大字結城字公達９９４６番２０５,08207,174,10000000000000000,_,LS2,100,_,012,010,02,0,市区町村道,南西,0050,_,_,_,一般住宅の多い中に共同住宅も見られる住宅地域,結城,1600,1低専,_,市街化,_,_,40,80,false,00000000000000000111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51000,48500,46500,43700,41000,38700,36800,35000,33600,31800,30900,30100,29400,29000,28700,28500,28300,28100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000100000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
503505.343,130673.812,08207,000,002,2017,08207,000,002,結城,茨城県　結城市川木谷２丁目６番２外,08207,248,10000000000000000,_,W2,101,_,010,010,02,0,市区町村道,東,0040,_,_,_,一般住宅、アパートの他に空地も見られる区画整理済の住宅地域,結城,1200,1低専,_,市街化,_,_,50,100,false,00000000000000011111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69000,67000,65300,63000,58700,54800,51000,47900,45500,45000,44000,41500,39800,37900,36900,36000,35200,34700,34300,34100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1110001000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
503515.879,130683.838,08207,000,001,2017,08207,000,001,結城,茨城県　結城市大字結城字川木谷１０３８８番５,08207,220,10000000000000000,_,LS2,101,_,015,010,02,0,区画街路,南東,0060,_,_,_,中規模住宅が増えつつある区画整然とした住宅地域,結城,1000,1中専,_,市街化,_,_,60,200,false,00000000000000000000000000000001111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36200,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1001000000,1001000000,10000000000000
503519.569,130167.599,08521,000,003,2017,08521,000,003,八千代,茨城県　結城郡八千代町大字平塚字本田３５０４番１,08521,488,10000000000000000,_,W2,100,_,010,010,02,0,市区町村道,西,0036,_,_,_,農家住宅、一般住宅が建ち並ぶ県道背後の住宅地域,下妻,12000,_,_,調区,_,_,60,200,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,13300,13200,13200,13200,13200,13100,13000,13000,13000,12900,12700,12500,12300,12100,11900,11700,11500,11300,10800,10300,10000,9900,9800,9700,9600,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000011,1000000000,1000000000,1000000011,2000000000,1000000000,2000000000,1000000000,1000000000,1000000000,1000000000,1000000000,2000000100,1000000000,1001001000,1001000000,10000000000000
503538.521,130658.154,08207,005,001,2017,08207,005,001,結城,茨城県　結城市中央町１丁目４番４,08207,532,01000000000000000,_,S1,101,_,010,030,01,0,市区町村道,西,0180,_,_,_,幹線道路沿いに店舗、事務所等が建ち並ぶ路線商業地域,結城,500,近商,準防,市街化,_,_,80,300,false,00000000000000000000111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73500,67500,62100,58300,55800,53500,50500,48400,45300,43900,43000,42200,41600,41500,41400,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000010,1000000000,1000000000,1100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
503568.541,130677.413,08207,000,005,2017,08207,000,005,結城,茨城県　結城市大字結城字塔ノ下町７３９番１１,08207,165,10000000000000000,_,W2,101,_,015,010,02,0,市区町村道,西,0040,_,_,_,一般住宅が多く共同住宅等も混在する県道背後の住宅地域,結城,900,1住居,_,市街化,_,_,60,200,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,65300,64700,64500,64000,63700,63500,61500,60000,58000,55000,51700,48100,45000,42400,40700,39100,37000,35200,33400,32200,31700,31300,31000,30800,30600,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000010100,1000000000,1000000000,2000000000,1000001000,1000000000,1000000000,1000000000,1000000010,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
503573.920,130654.509,08207,000,003,2017,08207,000,003,結城,茨城県　結城市大字結城字観音台６１００番４３,08207,238,10000000000000000,_,W2,101,_,010,010,02,0,市区町村道,南,0040,_,_,_,中規模一般住宅が建ち並ぶ区画整然とした住宅地域,結城,1400,1低専,_,市街化,_,_,50,100,false,00000000000000111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000,64500,59000,56000,54000,51000,48500,46200,43700,41600,40500,39400,38100,37100,36000,35300,34600,33900,33300,32900,32700,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,2000001000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
503589.687,129757.747,08228,000,002,2017,08228,000,002,坂東,茨城県　坂東市岩井字千部越４９６４番２８,08228,123,10000000000000000,_,W2,101,_,010,015,02,0,市区町村道,東,0060,_,_,_,一般住宅の中にアパート等が混在する住宅地域,守谷,17000,1住居,_,市街化,_,_,60,200,false,00000000000011111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,78900,75000,73000,71500,68300,62500,57500,52600,47600,43200,39300,35800,33400,33000,31700,30500,29000,27900,27200,26700,26200,26000,25800,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000100,1000000000,1000000000,2000000000,1000000000,1000000000,1000000000,1000000000,1000000010,2100000000,1000001000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001001000,1001000000,10000000000000
503589.820,130295.812,08521,000,001,2017,08521,000,001,八千代,茨城県　結城郡八千代町大字菅谷字伊勢山１６７番,08521,693,10000000000000000,_,LS2,101,台形,010,012,02,0,市区町村道,南西,0036,_,_,_,農家住宅、一般住宅が混在する住宅地域,下妻,7700,2低専,_,市街化,_,_,60,200,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,35000,34600,34500,34400,34300,34100,33600,33100,32700,31400,29900,27000,24800,23600,22600,21800,20900,20100,18700,17800,17200,16800,16400,16100,16000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000100,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000100000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000100000000
503593.368,129986.533,08228,009,001,2017,08228,009,001,坂東,茨城県　坂東市沓掛字遠神１１６５番９,08228,27803,00100011000000000,_,RC3,100,台形,010,020,03,0,市区町村道,南,0120,_,三方路,_,中小規模の工場等が建ち並ぶ工業地域,石下,8900,工業,_,市街化,_,_,60,200,false,00000000000000000000000000000111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,18900,18800,18800,18800,18800,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
503603.786,129770.538,08228,000,001,2017,08228,000,001,坂東,茨城県　坂東市岩井字出山４３２２番２１,08228,200,10000000000000000,_,LS2,101,台形,010,015,02,0,市区町村道,南西,0058,_,_,_,一般住宅、営業所等が混在する既成住宅地域,守谷,17000,1中専,_,市街化,_,_,60,200,false,00000000000000000000000000000011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33300,32900,32600,32300,32000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1001000000,1001000000,10000000000000
503612.142,130251.037,08521,005,001,2017,08521,005,001,八千代,茨城県　結城郡八千代町大字菅谷字西根曽１１８２番５外,08521,634,11000000000000000,_,S3,100,不整形,010,060,03,0,市区町村道,南西,0090,_,_,_,小規模店舗、一般住宅等の混在する商業地域,下妻,7500,近商,_,市街化,_,_,80,200,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,59000,58100,58000,57800,57600,57400,55400,53500,51000,48500,46000,42800,38000,35400,33600,31900,30200,28700,27200,26100,25300,24700,24300,24000,23700,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000100000,1000000000,1000000000,1000000000,1000000010,1110000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
503615.072,129737.612,08228,005,002,2017,08228,005,002,坂東,茨城県　坂東市辺田字原１１４３番２外,08228,502,01000000000000000,_,S2,101,不整形,020,010,02,0,国道,南西,0120,_,_,_,飲食店舗、小売店舗等が増えつつある路線商業地域,守谷,16000,2住居,_,市街化,_,_,60,200,false,00000000000000000000000111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63500,63000,62500,60000,57600,54500,51500,49000,46700,44800,43000,42000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
503615.780,130259.127,08521,000,002,2017,08521,000,002,八千代,茨城県　結城郡八千代町大字東原字一丁目８９番,08521,228,10000000000000000,_,LS2,101,_,010,025,02,0,市区町村道,東,0080,_,_,_,中規模の一般住宅が見られる区画整然とした住宅地域,下妻,7000,1低専,_,市街化,_,_,50,100,false,00000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,48000,46600,46100,46000,46000,45900,45700,44500,43400,42500,40000,38400,34800,31900,30300,29100,28100,26900,25800,24600,23600,22800,22500,22200,22000,21900,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000111,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000010000,1000000000,1000000000,1000100000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,11000000000000
503620.706,129766.349,08228,005,001,2017,08228,005,001,坂東,茨城県　坂東市岩井字大山４２７６番１０,08228,387,01000000000000000,_,S3,101,_,020,010,03,0,市区町村道,北東,0160,_,側道,南東,小売店舗、事務所等が建ち並ぶ路線商業地域,守谷,16000,2住居,_,市街化,_,_,60,200,false,00000000000000000000011111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62300,57000,52500,48400,45000,42700,40500,38200,36100,34400,33600,32900,32400,32000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,2100000000,1000001000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001001000,1001000000,10000000000000
503628.923,129837.791,08228,000,006,2017,08228,000,006,坂東,茨城県　坂東市馬立字松葉７３番１２外,08228,485,10000000000000000,_,W2,100,_,010,010,02,0,市区町村道,北,0055,_,_,_,農家住宅、一般住宅等が見られる小学校に近い住宅地域,守谷,18000,_,_,調区,_,_,60,200,false,00000000000000000000000000000000111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,10500,10500,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1001000000,10000000000000
503636.918,129963.889,08228,000,004,2017,08228,000,004,坂東,茨城県　坂東市沓掛字松山３９７４番１,08228,350,10000000000000000,_,W2,101,台形,010,010,02,0,都道府県道,西,0160,_,_,_,一般住宅、店舗併用住宅、事務所等が混在する住宅地域,守谷,23000,2住居,_,市街化,_,_,60,200,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,59500,59000,58500,58000,56500,54800,52000,49600,47200,45800,44400,41500,37400,34000,31000,29300,28200,27100,25900,25300,25000,24700,24500,24300,24100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000100,1000000000,1000000000,2000000000,1000000000,1000010000,1000000000,1000001000,1000000010,2100000000,1110001000,1000000000,1000000000,1000000000,1000000000,1001000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
503637.410,129987.405,08228,000,003,2017,08228,000,003,坂東,茨城県　坂東市沓掛字西村２５１８番７,08228,286,10000000000000000,_,W2,101,台形,010,010,02,0,市区町村道,南東,0056,_,_,_,住宅、農家住宅、アパート等が混在する住宅地域,守谷,24000,1低専,_,市街化,_,_,40,80,false,00000000000000000000011111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,22500,21500,20600,20200,19800,19600,19300,19000,18700,18400,18200,18000,17800,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,2100000000,1000001000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001001000,1001000000,10000000000000
503657.236,130607.448,08207,000,006,2017,08207,000,006,結城,茨城県　結城市大字久保田字本田１３９番外,08207,532,10000000000000000,_,W2,101,台形,010,015,02,0,市区町村道,南,0036,_,側道,西,在来農家が多い県道背後の農家住宅地域,東結城,2500,_,_,調区,_,_,60,200,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,17000,16900,16900,16900,16900,16900,16500,16500,16300,16200,16200,16100,15900,15700,15500,14800,14100,13500,12800,12200,11600,11400,11300,11100,10900,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000010000,1000000000,1000000000,1000000000,1000000000,1000000011,1000000000,1000000000,1000000011,1000000000,1000000000,1000000000,1100000000,1000000000,1000000000,1000000000,1000000000,2000000100,1000000000,1001000000,1001000000,11100000000000
